wID	word	lemma	PoS	
1922125	Leyes	leye	nfp    
1922952	Limited	limited	o
1923118	Línea	línea	nfs    
1923961	Llegasteis	llegar	vis-2p
1923985	llejos	llejo	j
1924238	Lluvia	lluvia	nfs    
1924440	Lochas	locha	nfp    
1924752	Lokon	lokon	o
1924809	Lombardi	lombardi	o
1925714	Luci	luci	o
1925756	Lucinda	lucinda	o
1925783	Lucrarse	lucrarse	o
1926424	LYL	lyl	o
1926464	lyoto	lyoto	j
1926465	Lyoto	lyoto	o
1927051	Macroeconomía	macroeconomía	o
1927070	macrofiscales	macrofiscal	j
1927727	MAHARAJ	maharaj	o
1928423	Mallcu	mallcu	o
1928460	Malloy	malloy	o
1928612	MamáDeUnaBruja	mamádeunabruja	o
1928952	mandivula	mandivula	n
1929189	Manipular	manipular	o
1929289	manoj	manoj	n
1929357	mansanas	mansana	n
1929931	Marcia	marcia	o
1930311	MARINA	marina	o
1931247	masoterapia	masoterapio	j
1931374	mastodontica	mastodontico	j
1931406	mata	mata	o
1931422	matacus	matacu	n
1931490	mataro	mataro	j
1932335	Mbocaya	mbocaya	o
1934145	MENTALMENTE	mentalmente	o
1934657	mesclara	mezclar	v
1934925	Metálicas	metálicas	o
1934997	Metas	meta	nmp    
1935210	Metropolitano	metropolitano	o
1935395	Mezut	mezut	o
1936027	Miel	miel	o
1936162	MIGU	migu	o
1936233	mijitico	mijitico	j
1936257	Mikhalkov	mikhalkov	o
1936566	MILOHNIC	milohnic	o
1936931	minipack	minipack	n
1937124	MINUSCULAS	minusculas	o
1937580	Mission	mission	o
1937862	MJCF	mjcf	o
1938052	mobiendo	mobir	NULL
1938076	Moca	moca	o
1938109	Mochón	mochón	o
1938202	moderado-intenso	moderado-intenso	j
1938203	Moderadoras	moderador	j
1938267	Modificación	modificación	nfs    
1938313	Modular	modular	o
1938613	Molly	molly	o
1938829	Monereo	monereo	o
1938930	MONITOREAN	monitorear	v
1938974	Monoamino	monoamino	o
1939077	monorraíles	monorraíle	jmp    
1939342	Montessori	montessori	o
1939473	MOOCs	moocs	o
1939959	mortalem	mortalem	n
1940170	Motín	motín	o
1940576	mplia	mplio	j
1940726	Mthatha	mthatha	o
1941581	Mundaka	mundaka	o
1942476	N150	n150	o
1942924	nakasaki	nakasaki	n
1943051	Ñanderetá=Limitada=e=Isla=Apipé=Limitada	ñanderetá=limitada=e=isla=apipé=limitada	o
1943077	Naninga	naninga	o
1943328	Narrativa	narrativa	o
1943480	Natanel	natanel	o
1943861	NAZOA	nazoa	o
1943890	ncio	ncio	j
1943986	Nebrada	nebrada	o
1944183	ñe'e	ñe'e	j
1944193	Neelsen	neelsen	o
1944290	negocioso	negocioso	jms    
1944661	neorenacentista	neorenacentista	j
1944671	neosalvarsán	neosalvarsán	n
1944850	Netanyau	netanyau	o
1945158	Newfilm	newfilm	o
1945167	Newland	newland	o
1945595	Niévez	niévez	o
1945874	Nintento	nintento	o
1945927	NISARGADATTA	nisargadatta	o
1946253	Nobuhiro	nobuhiro	o
1947004	Nor-Noroeste	nor-noroeste	o
1947772	Nuestro	nuestro	o
1947779	nuestropais	nuestropais	n
1948154	Nymphadora	nymphadora	o
1948541	Obrajes	obrajes	o
1948581	Obse	obse	o
1948782	Ocasio	ocasio	o
1949240	oeste-suroeste	oeste-suroeste	j
1949347	Off-TV	off-tv	o
1949451	ofrence	ofrence	j
1949481	ofuscacion	ofuscacion	n
1949673	OJB	ojb	o
1949749	Okla	okla	o
1949895	oleran	oleran	n
1949911	OLGA	olga	o
1950120	Olson	olson	o
1950348	omnubila	omnubilo	j
1950883	OPERATIVOS	operativos	o
1951013	oposité	opositar	vis-1s
1951345	Ordinarios	ordinarios	o
1951420	orfenadrina	orfenadrina	n
1951600	Orientacion	orientacion	o
1951770	ormiga	ormigo	j
1952072	Oscilé	oscilar	vis-1s
1952466	Otra	otra	o
1952597	Ouse	ouse	o
1952800	ovoideo	ovoideo	jms    
1953060	P.P.U.	p.p.u.	o
1953692	Pagum	pagum	o
1953941	palabras:465	palabras:465	n
1954138	palilalia	palilalia	n
1955758	parmiggiano	parmiggiano	n
1955776	ParodiePub	parodiepub	o
1956001	partidooo	partidooo	n
1956114	pasado13·	pasado13·	n
1956171	Pasarela	pasarela	o
1956256	pashte	pashte	j
1956441	Pastorela	pastorela	o
1956570	Paternidad	paternidad	o
1956610	patillitas	patillita	n
1956651	patogeneidad	patogeneidad	n
1957382	PEDAGOGICO	pedagogico	o
1958120	Penetraba	penetrar	vii-1/3s
1958215	PENOSOS	penoso	jmp    
1958336	Pentium4	pentium4	o
1958494	per?metro	per?metro	j
1958549	perceptos	percepto	j
1958753	Pereyra	pereyra	o
1958813	Perfecto	perfecto	o
1959031	Periquillo	periquillo	o
1959162	Pérmico	pérmico	o
1959355	Perrin	perrin	n
1959538	Personerías	personerías	o
1959558	persuáda	persuadir	vm-3s
1959664	perugachi	perugachi	n
1959932	Peticionarios	peticionario	n
1960356	PhotoPad	photopad	o
1960653	Picón	picón	o
1960841	Piera	piera	o
1960981	pijus	piju	n
1961119	Pimentón	pimentón	o
1961663	PISADA	pisada	nfs    
1961898	piuranidad	piuranidad	n
1961959	Pizarra	pizarra	o
1962042	Placidus	placidus	o
1962112	Plancho	planchar	vip-1s
1962469	PLAZA	plaza	o
1962653	Plotkin	plotkin	o
1962832	po?i	po?i	n
1962862	Pobladores	pobladores	o
1962883	POBRES	pobres	o
1963083	podríar	podríar	n
1963292	POLÉMICA	polémica	o
1963789	pomes	pomer	NULL
1963966	Ponte	ponte	n
1964323	pornoterrorismo	pornoterrorismo	n
1964494	Portazos	portazo	nmp    
1964852	posrománticos	posromántico	jmp    
1965249	Potestades	potestades	o
1965331	Poupeau	poupeau	o
1965420	Poynton	poynton	o
1965740	Preactiva	preactiva	n
1965819	Precandidata	precandidata	o
1965877	pre-ciencia	pre-ciencia	n
1965884	Precio	precio	o
1965929	precismaente	precismaente	n
1966069	Predictivas	predictivas	o
1966083	PREDILECTA	predilecto	jfs    
1966123	pre-enamoramiento	pre-enamoramiento	n
1966720	Presagió	presagiar	vis-3s
1967139	pretítulo	pretítulo	j
1967808	Probabilidad	probabilidad	nfs    
1968256	Profa	profa	o
1968287	Profes	profes	o
1968324	profesor	profesor	o
1968489	PROGRAMARTE	programarte	o
1968528	Progresas	progresar	vip-2s
1968883	pronunciadísimo	pronunciadísimo	j
1969433	Prototierra	prototierra	o
1969578	Provisionales	provisionales	o
1969582	provisón	provisón	n
1970478	puede/debe/tiene	puede/debe/tiene	j
1970572	Puerto	puerto	o
1970992	Puppo	puppo	o
1971180	putaparió	putaparió	n
1971199	putificación	putificación	n
1971335	pyramidalis	pyramidali	n
1971581	qki	qki	n
1971890	que­dará	que­dar	NULL
1972003	Quelibroleo.com	quelibroleo.com	o
1972148	Queretana	queretano	j
1972361	quienteadmite.info	quienteadmite.info	j
1972473	quimbosa	quimboso	j
1972551	Quinielas	quinielas	o
1973078	Rabínicas	rabínicas	o
1973149	Racionalidad	racionalidad	nfs    
1973171	Racquetball	racquetball	o
1973172	Racquetball	racquetball	o
1973735	rameado	rameado	jms    
1973911	rankiao	rankiao	j
1973999	Rapidas	rapidas	o
1974249	RATIFICAMOS	ratificar	vip-1p/vis-1p
1974340	Rauschemberg	rauschemberg	o
1974466	Razas	razas	o
1974863	realimenten	realimentar	vsp-3p
1974889	Realizar	realizar	o
1975113	rebug	rebug	n
1975354	Recibiran	recibiran	o
1975455	Reclamos	reclamos	o
1976159	Redentora	redentor	j
1976577	referieren	referir	v
1977135	reguardada	reguardar	vps-fs
1978452	Repetiria	repetiria	o
1978465	re-pigmentación	re-pigmentación	n
1978671	Representativa	representativa	o
1979302	Respira	respira	o
1979607	RESULTADOS	resultados	o
1980030	reumaticas	reumatico	j
1980192	Reverte	reverte	o
1980345	Revolucionarios	revolucionarios	o
1980692	Richard	richard	o
1981410	rlactucas@hotmail.com	rlactucas@hotmail.com	n
1981448	rnesto	rnesto	j
1981581	Robin	robin	o
1981633	ROBOTECH	robotech	o
1981723	rochosamente	rochosamente	r
1981927	Roediger	roediger	o
1982175	romance:la	romance:lo	j
1982592	roseando	rosear	vpp
1982947	Roxelana	roxelana	o
1983009	RPE	rpe	o
1983034	rr.pp.	rr.pp.	n
1983558	ruoter	ruoter	n
1984135	Sabines	sabines	o
1984294	saciarse	saciarse	n
1984496	safetypay	safetypay	n
1984992	Salesman	salesman	o
1985293	SALUDos	saludos	o
1985860	Sanger	sanger	o
1986128	santi­ficación	santi­ficación	n
1986451	SARGENTO	sargento	o
1986980	sbado	sbado	j
1987098	SCATV	scatv	o
1987904	secades	secad	n
1988005	Secretarias	secretarias	o
1988192	See	see	o
1988600	SELECCIONADO	seleccionar	vps-ms
1988739	Semadet	semadet	o
1988914	Semidiosas	semidiosas	o
1990457	Sexto	sexto	mo
1990913	Sheran	sheran	o
1990982	shica	shica	n
1991100	Shirelles	shirelles	o
1991443	sibio	sibio	j
1991875	Signos	signos	o
1992049	Silingo	silingo	o
1992050	Siliva	siliva	o
1992056	Silla	silla	o
1992393	simultaneará	simultanear	vif-3s
1992406	Simyo	simyo	o
1992502	Sindhi	sindhi	n
1992745	sintomatológicamente	sintomatológicamente	r
1992995	Sistema	sistema	nms    
1993172	Sivo	sivo	o
1994144	sobresimplificadas	sobresimplificado	j
1994381	socioecónomico	socioecónomico	j
1994786	soleteras	soletero	j
1994850	SOLIDARIZA	solidarizar	vip-3s
1994945	Soloviova	soloviova	o
1994963	SOLSTICIOS	solsticio	nmp    
1995025	solvere	solvere	j
1995137	somnia	somnio	j
1995238	Songaila	songaila	o
1995874	Sowa	sowa	o
1996563	Ss-DF	ss-df	o
1996783	Starcraft	starcraft	o
1997288	Stop-desahucios	stop-desahucio	n
1997318	Stork	stork	o
1997336	Storz	storz	o
1997482	stresantes	stresanter	NULL
1997552	structuralism	structuralism	n
1997755	Sub7	sub-17	o
1997953	Subescala	subescala	o
1998067	SUBLIME	sublime	jms    
1998344	Sucap	sucap	o
1998567	Suely	suely	o
1998591	sueño-realidad	sueño-realidad	n
1998614	suestado	suestado	n
1998889	Sulloway	sulloway	o
1999100	SUNSET	sunset	o
1999183	superatractiva	superatractivo	j
1999580	supertienda	supertiendo	j
1999876	surfeé	surfeé	n
1999890	surgen	surgir	vip-3p
2000018	Sushi-Itto	sushi-itto	o
2001404	Talz	talz	o
2001609	tan-bien	tan-bier	NULL
2002161	tartáricos	tartárico	jmp    
2002482	Tb7	tb7	o
2002799	Tecnología	tecnología	nfs    
2003026	TEJERO	tejero	o
2003181	telefono+internet	telefono+internet	n
2003334	televisión·	televisión·	n
2003626	tendenci	tendenci	n
2003699	TENEMOS	tenemos	o
2004607	testimo	testimo	n
2004859	Th6	th6	o
2004949	The=Sofi's	the=sofi's	o
2005496	Tier	tier	o
2005771	Timunmas	timunmas	o
2005865	Tinto	tinto	o
2006135	Titel	titel	o
2006347	TLU	tlu	o
2006612	todo.por	todo.por	j
2007130	Toobin	toobin	o
2007389	TORO	toro	o
2007422	Torrano	torrano	o
2007461	Torrente	torrente	o
2007708	Touched	touched	o
2008116	Traductor-Translate	traductor-translate	o
2008473	Transatlántico	transatlántico	o
2008678	Transitorio	transitorio	o
2009004	traslocado	traslocado	j
2010380	Truitt	truitt	o
2010831	tulpas	tulpo	j
2011135	Turistic	turistic	o
2011803	UABL	uabl	o
2012207	UGS	ugs	o
2012363	ulltimo	ulltimo	j
2012411	Ultimátum	ultimátum	o
2012467	ultracompetitivos	ultracompetitivo	j
2012923	UNET	unet	o
2014444	usurpable	usurpable	j
2014521	utilisemos	utilisemo	j
2014596	utopismo	utopismo	j
2015212	Valerio	valerio	n
2015292	vallados	vallado	j
2016468	vende-milagros	vende-milagro	n
2016666	ventado	ventar	vps-ms
2016897	ver­dades	ver­dad	n
2017551	Vicana	vicana	o
2018337	Villán	villán	o
2018637	violanción	violanción	n
2018938	Visión	visión	nfs    
2019026	vista¨	vista¨	n
2019074	visuliza	visulizo	j
2019556	voiles	voil	n
2020161	vulo	vulo	n
2020303	Wag	wag	o
2020945	Weborama	weborama	o
2021089	welche	welche	j
2021128	Welser	welser	o
2021277	We-Tripantu	we-tripantu	o
2021387	Whitacre	whitacre	o
2021571	wikinomía	wikinomía	n
2021979	Wittelsbach	wittelsbach	o
2022484	wwd@ramsar.org	wwd@ramsar.org	n
2022544	www.bayer-ca.com	www.bayer-ca.com	n
2022652	www.DivinaComedia.com	www.divinacomedia.com	n
2022852	www.micuatro.com	www.micuatro.com	n
2023969	Yanapaccha	yanapaccha	o
2024350	Yelo	yelo	o
2024509	Yezid	yezid	o
2024732	yoica	yoica	n
2024822	yo-otro	yo-otro	j
2024953	youtubear	youtubear	n
2025221	Yurumí	yurumí	nms    
2025326	ZabaSearch	zabasearch	o
2025438	Zajor	zajor	o
2025439	Zakari	zakari	o
2025672	Zaqueo	zaquear	vip-1s
2025705	zarauztarra	zarauztarro	j
2025933	Zenobio	zenobio	o
2025946	Zentrum	zentrum	o
2026466	zquez	zquez	n
2026494	Zuary	zuary	o
2026539	zuerte	zuerte	n
2026967	0.0065	0.0065	m$
2026969	0.0075	0.0075	m$
2027174	00:04:58	00:04:58	m$
2027176	00:06:01	00:06:01	m$
2027178	00:07:38	00:07:38	m$
2027184	00:10:33	00:10:33	m$
2027383	01:04:21	01:04:21	m$
2027514	02.2010nació	02.2010nació	m$
2027670	03/18/2010	03/18/2010	m$
2027798	04/21/2010	04/21/2010	m$
2028562	1,2,5	1,2-1,5	m$
2028593	1,303	1,30-33	m$
2028696	1,875.00	1,875.00	m$
2028711	1.0.x	1.0.x	m$
2028721	1.002.480	1.002.480	m$
2029960	105.390.000	105.390.000	m$
2029961	105.779	105.779	m$
2030069	1094=b	1094=b	m$
2030528	110kms	110kms	m$
2030756	11jul05	11jul05	m$
2030757	11jul06	11jul06	m$
2030791	12,13,14,15,16	12,13,14,15,16	m$
2030999	12:05am	12:05am	m$
2031341	12h27	12h27	m$
2031478	13.9.12	13.9.12	m$
2032235	14ago05	14ago05	m$
2032262	14nov07	14nov07	m$
2032357	15.649	15.649	m$
2032795	16,92	16,92	m$
2032971	16:4-6	16:4-6	m$
2032986	16:84	16:8-34	m$
2033018	1600688	1600-1688	m$
2033455	170-38	17-10-38	m$
2033458	170-44	17-10-44	m$
2033877	18/feb/2013	18/feb/2013	m$
2033930	18:51:01	18:51:01	m$
2034074	182.99	182.99	m$
2034332	$1860=Badenweiler	1860=badenweiler	m$
2034953	18dic04	18dic04	m$
2035172	19:39-40	19:39-40	m$
2036617	2.2.16	2.2.16	m$
2036830	2/6/2012	2/6/2012	m$
2036833	2/8/13	2/8/13	m$
2037289	2004/18/CE	2004/18/ce	m$
2037556	200917305	200917305	m$
2037732	2010-03-03	2010-03-03	m$
2037763	201015968	201015968	m$
2037764	201016000	201016000	m$
2037769	201024857	201024857	m$
2037908	2012=Jul	2012=jul	m$
2038065	2015=Brasil	2015=brasil	m$
2039286	24.272	24.272	m$
2039492	248.573,84	248.573,84	m$
2039562	25,66	25,66	m$
2039579	25.03.12	25.03.12	m$
2039727	251,287	251,287	m$
2039975	26-04	26-04	m$
2040100	26dic06	26dic06	m$
2040636	28murio	28murio	m$
2040872	29ene07	29ene07	m$
2041352	3.463	3.463	m$
2041684	30+15	30+15	m$
2041728	30-04	30-04	m$
2041825	30ene07	30ene07	m$
2041885	31.105	31.105	m$
2042079	32.100.000	32.100.000	m$
2042437	35.060	35.060	m$
2042460	35.806	35.806	m$
2042995	3988	3988	m$
2043151	4,075	4,075	m$
2043653	40,90€	40,90€	m$
2043826	41.464	41.464	m$
2044220	45,92	45,92	m$
2044410	466.872,50	466.872,50	m$
2044592	487.227,9	487.227,9	m$
2045046	5.579	5.579	m$
2045259	500,500	500-1,500	m$
2045463	52,57	52,57	m$
2045626	539.04	539.04	m$
2046345	6.2.7.	6.2.7.	m$
2046789	62.01	62.01	m$
2046990	65,74	65,74	m$
2047183	6787	6787	m$
2047258	69,90€	69,90€	m$
2047281	690673102	690673102	m$
2047312	69-82	69-82	m$
2048125	76.1.a	76.1.a	m$
2048776	80€/mes	80€/mes	m$
2050057	96,97,98	96,97,98	m$
2050086	963228360	963228360	m$
2050482	&Cia	&cia	n
2050544	.450.00	.450.00	n
2050545	.55.00	.55.00	n
2052443	@FutbolCatracho	@futbolcatracho	n
2053058	@shiver	@shiver	n
2054102	0.004	0.004	n
2054106	0.28	0.28	o
2054357	105.5	105.5	o
2054596	15	15	o
2055795	71800	71800	o
2056352	Aa5	aa5	o
2056528	ab5	ab5	n
2058133	acano	acano	n
2058801	Achachay	achachay	i
2059502	ACOSTUMBRADO	acostumbrado	jms    
2059988	actulizarse	actulizarse	n
2060168	Acuñado	acuñado	o
2060400	Adaptativas	adaptativa	n
2060808	AdHoc	adhoc	o
2061125	adminte	adminte	j
2063083	Aggiornamento	aggiornamento	n
2063197	Agmer	agmer	o
2063492	AGREDIDAS	agredido	j
2063604	Agricultor	agricultor	o
2063997	Agüello	agüello	o
2064140	Agustincito	agustincito	o
2064325	Ahmedinajad	ahmedinajad	o
2064607	Aikijujutsu	aikijujutsu	o
2064654	Aimée	aimée	o
2064798	AIRMAN	airman	o
2064962	Ajajajajaja	ajajajajaja	o
2065073	ajuareaba	ajuarear	NULL
2065701	ALbacete	albacete	o
2066107	Alcántara	alcántara	o
2066204	Alcista	alcista	o
2066205	Alcista	alcista	o
2066381	ALDOSTERONA	aldosterona	nfs    
2068760	Althabe	althabe	o
2069305	amambaiense	amambaiense	jms    
2070219	AMICUS	amicus	o
2070331	AMIGUITOS	amiguitos	o
2070519	Amoacss	amoacss	o
2070529	amoción	amoción	n
2070558	amolestar	amolestar	vr
2070680	Amortización	amortización	o
2071416	anartria	anartria	n
2071679	Andaluces	andaluces	o
2071983	androgeno	androgeno	j
2072262	Angel	angel	o
2072376	angeluso	angeluso	n
2073196	Anotémoslo	anotémoslo	o
2073630	antianalítica	antianalítico	j
2073967	antiesencialistas	antiesencialista	j
2074015	antifanático	antifanático	j
2074473	anti-parrandas	anti-parranda	n
2074500	Antipersonas	antipersonas	o
2074763	antitusígena	antitusígeno	jfs    
2075250	anzuelitos	anzuelito	n
2076031	Aplazado	aplazar	vps-ms
2076326	aportar?n	aportar?n	n
2076716	apresará	apresar	vif-3s
2077427	Aragay	aragay	o
2077764	Arboleja	arboleja	o
2077787	arborizó	arborizar	vis-3s
2077950	archipi?lago	archipi?lago	j
2078264	ARENA	arena	o
2078497	argntina	argntino	j
2078690	Arilson	arilson	o
2078794	Arithmetica	arithmetica	o
2079132	Arnáez	arnáez	o
2079573	ARREGLADO	arreglado	jms    
2079617	arremetíamos	arremeter	vii-1p
2079705	arrianista	arrianisto	j
2079720	arriba.y	arriba.y	n
2079765	Arrieta	arrieta	o
2080612	ArXiV	arxiv	o
2080871	ascentrales	ascentral	j
2080878	ASCESSE	ascesse	o
2081199	asesordesaludonline@gmail.com	asesordesaludonline@gmail.com	n
2081437	Asignación	asignación	nfs    
2081492	asimimo	asimimo	j
2081719	Asociación=Argentina=Pro=Derechos=Humanos=de=M...	asociación=argentina=pro=derechos=humanos=de=m...	o
2081966	ASPANION	aspanion	o
2083590	Atron	atron	o
2084046	Aulletta	aulletta	o
2084183	Aura	aura	o
2084466	Autismo2	autismo2	o
2084683	autoconvalidante	autoconvalidante	j
2084849	autoenvía	autoenviar	NULL
2085078	auto-legitimación	auto-legitimación	n
2085237	Autonómica	autonómica	o
2085327	autopropaganda	autopropagando	j
2085365	autoradiografía	autoradiografiar	NULL
2085387	autorefutante	autorefutante	j
2086502	Ayad	ayad	n
2086535	Ayanami	ayanami	o
2087325	b1-h7	b1-h7	n
2087705	backster	backster	n
2087780	Bacus	bacus	o
2088185	BAJA	baja	o
2088199	bajalos	bajalo	n
2088252	BAJO	bajo	o
2088279	Bajura	bajura	o
2088652	Ballenita	ballenita	o
2089130	Bandicot	bandicot	o
2089288	banlieus	banlieu	n
2089699	Barbosa	barbosa	o
2090546	Based	based	o
2090771	bastaaaaaa	bastaaaaao	j
2090792	bastar?a	bastar?a	n
2091239	bautizate	bautizate	n
2091299	Bayarri	bayarri	o
2091642	Beatríz	beatríz	o
2091818	beces	becer	NULL
2091823	Béchamp	béchamp	o
2091870	BeCool	becool	o
2091899	bediciendo	bedecir	NULL
2092118	Beistegi	beistegi	o
2092123	Beiteinu	beiteinu	o
2092237	Belem	belem	o
2092558	Belt	belt	o
2092651	Benajam	benajam	o
2092709	bencida	bencida	n
2092835	Benedictine	benedictine	o
2093178	Benzmüller	benzmüller	o
2093414	Berisso	berisso	o
2094045	Bethany	bethany	o
2094440	BíblicaInfantil	bíblicainfantil	o
2094545	Bicefalia	bicefalia	nfs    
2094953	Bigio	bigio	o
2095025	biketrial	biketrial	n
2095743	Bioprogramación	bioprogramación	o
2095748	biopsiada	biopsiar	NULL
2095874	Bipartidismo	bipartidismo	o
2096227	Bizantino	bizantino	o
2096614	Blanquitas	blanquitas	o
2096859	blockoo.com	blockoo.com	n
2096860	blockstatus	blockstatus	n
2097881	Boker	boker	o
2098094	BOLLERÍA	bollería	nfs    
2098728	boquinete	boquinete	n
2099229	Boston004	boston-2004	o
2099619	Boxing	boxing	o
2099976	Brans-Dicke	brans-dicke	o
2100061	Brat	brat	o
2100428	Breyner	breyner	o
2101067	Brookfield	brookfield	o
2101335	Brunson	brunson	o
2101671	Buchinche	buchinche	o
2101673	Buchko	buchko	o
2102097	Buildgreen	buildgreen	o
2102861	Busenbaum	busenbaum	o
2103632	Caballé	caballé	o
2104114	Cacheuta	cacheuta	o
2104732	Caída	caída	o
2104871	Cajamar	cajamar	o
2104903	Cajina-Vega	cajina-vega	o
2105530	Callas	callas	o
2105740	Calqueo	calqueo	o
2106095	cambiedo	cambiedo	n
2106158	Cambpell	cambpell	o
2106617	Campoamor	campoamor	o
2106935	cancas	canco	j
2107057	Candamil	candamil	o
2107073	Candela	candela	o
2107126	Candidato	candidato	o
2107153	Candigato	candigato	o
2107223	canescens	canescens	n
2107397	Canoas	canoas	o
2107408	CANOLA	canola	o
2107615	Canterano	canterano	o
2107713	cántos	cánto	n
2109019	Carenero	carenero	o
2110350	Casarabonela	casarabonela	o
2110525	Cashflow	cashflow	o
2111679	caulk	caulk	n
2111842	Cavallieri	cavallieri	o
2111845	CAVALLO	cavallo	o
2112664	Cefalópodo	cefalópodo	n
2112729	ceibales	ceibal	nmp    
2112892	Celes	celar	v
2113032	celui-ci	celui-ci	n
2113754	Cercana	cercana	o
2113764	Cercanos	cercanos	o
2114191	ces?reas	ces?rea	n
2114444	Cf8	cf8	o
2114497	CG3100D	cg3100d	o
2114557	Ch7	ch7	o
2114875	Chalco	chalco	o
2115296	Channupa	channupa	o
2116105	checkmessenger.net	checkmessenger.net	n
2116349	chequée	chequée	n
2116402	Chernobil	chernobil	o
2116782	CHICOLOAPAN	chicoloapan	o
2117039	Chilibre	chilibre	o
2117481	Chiquito	chiquito	o
2117496	Chira-Piura	chira-piura	o
2117779	Cho	cho	o
2117946	Chokler	chokler	o
2118396	chronica	chronico	j
2119394	Ciències=Socials	ciències=socials	o
2119771	cims	cim	n
2120922	cl?steres	cl?ster	n
2121359	clausum	clausum	n
2121948	Clone	clone	o
2122054	Cloud	cloud	o
2122316	CNEGYSR	cnegysr	o
2122362	cnocimiento	cnocimiento	n
2122520	co-aprender	co-aprender	vr
2123203	Cody	cody	o
2123252	coenctarme	coenctarme	n
2123287	coevaluacion	coevaluacion	n
2123569	coimo	coimo	n
2124510	COLOR	color	o
2124634	Colt	colt	o
2124894	combianacion	combianacion	n
2125182	Comercial	comercial	j
2125292	comezará	comezar	NULL
2125333	Comibox	comibox	o
2125587	commentarius	commentariu	n
2125724	Comó	comó	n
2125729	como.el	como.el	n
2126001	Comparar	comparar	n
2126184	COMPENSADORA	compensador	j
2126202	competecias	competecia	n
2126275	Compilar	compilar	o
2126319	Complejidad	complejidad	nfs    
2127154	comunizado	comunizado	n
2127390	concejito	concejito	n
2127525	Concesibles	concesibles	o
2128313	conferensista	conferensisto	j
2128409	CONFIE	confiar	v
2128534	CONFLICTOS	conflictos	o
2128581	Confort	confort	o
2128793	Congruencias	congruencia	nfp    
2129577	consequentia	consequentio	j
2129705	Considerarnos	considerarnos	o
2129936	Constancia	constancia	o
2130728	Conti	conti	n
2131096	contramovimientos	contramovimiento	n
2131244	contratases	contratar	vsj-2s
2131306	Contribuciones	contribuciones	nfp    
2131329	Contribuyentes	contribuyente	nmp    
2131587	converce	converce	n
2131588	convercerla	convercerla	n
2131963	Cooperadora	cooperadora	o
2133069	Coroner	coroner	o
2133191	CORRADO	corrado	o
2133596	Corsarios	corsarios	o
2133849	cosa	cosa	o
2133984	Coslow	coslow	o
2134321	Cotes	cotes	o
2134373	Cotizaciones	cotizaciones	o
2134755	Coyoacán	coyoacán	o
2134927	cracol	cracol	n
2134969	Cralos	cralos	o
2135249	Creativa	creativa	o
2135461	Creencia	creencia	nfs    
2135563	Cremonini	cremonini	o
2135747	CRH	crh	o
2135801	cricunstancias	cricunstancia	n
2136030	Criss	criss	o
2136280	crítica	crítica	o
2137392	cuAndo	cuando	j
2137635	cuatificar	cuatificar	vr
2138015	cucho	cucho	i
2138052	Cuculis	cuculis	o
2138140	cuellicortos	cuellicorto	n
2138469	cuidemosnos	cuidemosno	n
2139316	currate	currate	n
2139687	Cuyo	cuyo	o
2139701	Cuzcano	cuzcano	o
2139893	Cymaco	cymaco	o
2140080	D/40	d/40	o
2140090	d?ciles	d?cil	j
2140619	Dajaos	dajaos	o
2141016	Danica	danica	o
2141293	Dar-al-Islam	dar-al-islam	o
2141455	DARME	darme	o
2141472	Daroch	daroch	o
2141605	Dasojo	dasojo	o
2141670	DataFast	datafast	o
2142326	deaparecido	deaparecer	NULL
2143090	de­claraciones	de­claración	n
2143111	Declararás	declarar	vif-2s
2143455	Dee-Dee	dee-dee	o
2144021	deicy	deicy	n
2144195	dejba	dejbo	j
2144336	delantalcito	delantalcito	n
2144343	Delantero	delantero	o
2144617	Delimítalo	delimítalo	o
2144802	Delsa	delsa	o
2144813	Delta=&=Pine=Land=Co	delta=&=pine=land=co	o
2144907	demaniana	demaniano	j
2144920	Demarchi	demarchi	o
2145298	demostremoslo	demostremoslo	n
2146487	desadornada	desadornar	vps-fs
2146565	desaguo	desaguar	vip-1s
2146935	desauciada	desauciado	j
2147298	desclasificamos	desclasificar	vip-1p/vis-1p
2147337	descolados	descolado	n
2147512	Descontamine	descontaminar	vsp-1/3s
2147944	Desemboqué	desembocar	vis-1s
2147998	desemvolvemos	desemvolver	NULL
2148896	deslomados	deslomar	vps-mp
2149099	desnud	desnud	n
2149570	desplazamieto	desplazamieto	n
2149687	despreocuparán	despreocupar	vif-3p
2149697	despresurizadas	despresurizar	v
2149846	dEsTaCaDo	destacado	jms    
2149885	DESTAQUE	destaque	o
2149949	destilera	destilero	j
2150013	destraza	destraza	n
2150297	detectando.com	detectando.com	n
2150331	detendras	detendra	n
2150551	Deustcher	deustcher	o
2150864	Dexter's	dexter's	o
2150971	DGSCA	dgsca	o
2151250	diagnotico	diagnotico	j
2151417	Diaphorin	diaphorin	o
2151436	Diario=O?cial	diario=o?cial	o
2151457	DiarioPaillaco	diariopaillaco	o
2152074	Dietistas-Nutricionistas	dietistas-nutricionistas	o
2152372	Digas	digas	o
2152405	Digestión	digestión	o
2152560	dihidroxifenilalanina	dihidroxifenilalanina	n
2152796	Dimieri	dimieri	o
2152969	DIÑO	diño	o
2153039	diois	dioi	n
2153236	diplomàtica	diplomàtico	j
2153964	discurzo	discurzo	n
2154915	Divergencia	divergencia	o
2155351	DNA2	dna2	o
2155500	docens	docen	n
2155567	DOCTOR	doctor	o
2156093	Dominante	dominante	nfs    
